gene	oe_lof_upper	oe_lof_upper_bin
SLC5A10	1.0390e+00	5
GFM2	1.0390e+00	5
P2RY10	1.0390e+00	5
ISLR	1.0390e+00	5
IL10	1.0390e+00	5
MRPL1	1.0390e+00	5
UQCC1	1.0390e+00	5
UQCC2	1.0390e+00	5
ZYX	1.0390e+00	5
ALOX12	1.0390e+00	5
SGK494	1.0390e+00	5
TDO2	1.0390e+00	5
TRPM8	1.0390e+00	5
PLTP	1.0400e+00	5
FAM114A2	1.0400e+00	5
SI	1.0400e+00	5
PUS10	1.0400e+00	5
CDCA2	1.0400e+00	5
ABI3	1.0400e+00	5
RTKN2	1.0400e+00	5
HADHB	1.0400e+00	5
NIPA1	1.0400e+00	5
TCTN3	1.0400e+00	5
MYO3A	1.0400e+00	5
DCAF12L2	1.0400e+00	5
IL7R	1.0400e+00	5
ZNF23	1.0410e+00	5
TUBB6	1.0410e+00	5
DDX20	1.0410e+00	5
FIBP	1.0410e+00	5
VNN1	1.0410e+00	5
DRC1	1.0410e+00	5
LHFPL2	1.0410e+00	5
FBXW12	1.0410e+00	5
ZNF567	1.0410e+00	5
DTD1	1.0410e+00	5
C1orf127	1.0410e+00	5
MYH4	1.0410e+00	5
NDNL2	1.0410e+00	5
LYAR	1.0410e+00	5
ZMYM5	1.0410e+00	5
CD37	1.0410e+00	5
INADL	1.0420e+00	5
MKS1	1.0420e+00	5
LRRC48	1.0420e+00	5
ZNF713	1.0420e+00	5
CCDC181	1.0420e+00	5
POMGNT1	1.0420e+00	5
FANCC	1.0430e+00	5
BIRC5	1.0430e+00	5
C16orf86	1.0430e+00	5
MTX3	1.0430e+00	5
TOM1	1.0430e+00	5
GTF2H3	1.0430e+00	5
INS-IGF2	1.0430e+00	5
LGALSL	1.0430e+00	5
CCR6	1.0430e+00	5
TRIM31	1.0430e+00	5
FGF2	1.0430e+00	5
KLHDC8B	1.0430e+00	5
TCP11	1.0430e+00	5
AC003002.6	1.0430e+00	5
OSTC	1.0430e+00	5
TNN	1.0430e+00	5
VSX2	1.0430e+00	5
SDAD1	1.0440e+00	5
SHBG	1.0440e+00	5
ETFDH	1.0440e+00	5
SLC17A5	1.0440e+00	5
C1QB	1.0440e+00	5
CCL3	1.0440e+00	5
AGA	1.0440e+00	5
BTNL8	1.0440e+00	5
LRRC37A	1.0440e+00	5
NDUFB9	1.0440e+00	5
ADHFE1	1.0450e+00	5
SCARA3	1.0450e+00	5
EPHA1	1.0450e+00	5
S1PR2	1.0450e+00	5
SIRT3	1.0450e+00	5
CLEC18B	1.0450e+00	5
AC174470.1	1.0450e+00	5
OXA1L	1.0450e+00	5
TTI2	1.0450e+00	5
SPDYC	1.0450e+00	5
LLPH	1.0450e+00	5
ELAC2	1.0460e+00	5
FAM65C	1.0460e+00	5
POM121C	1.0460e+00	5
RHBDL3	1.0460e+00	5
SGCG	1.0460e+00	5
TM6SF1	1.0470e+00	5
DESI1	1.0470e+00	5
TIPIN	1.0470e+00	5
PABPC4L	1.0470e+00	5
SOCS4	1.0470e+00	5
KRT222	1.0470e+00	5
ARL6IP6	1.0470e+00	5
CRELD1	1.0480e+00	5
MYOD1	1.0480e+00	5
ARL5B	1.0480e+00	5
SLC25A16	1.0480e+00	5
TTC12	1.0480e+00	5
MON1A	1.0490e+00	5
WNK4	1.0490e+00	5
ABHD14A-ACY1	1.0490e+00	5
ZDHHC12	1.0490e+00	5
ZDHHC22	1.0490e+00	5
TMEM101	1.0490e+00	5
DKK3	1.0490e+00	5
KRTAP17-1	1.0490e+00	5
RBM23	1.0490e+00	5
GNB1L	1.0490e+00	5
FAM149B1	1.0490e+00	5
PROCR	1.0500e+00	5
AP000275.65	1.0500e+00	5
SEC31B	1.0500e+00	5
TIGIT	1.0500e+00	5
ACADVL	1.0500e+00	5
METTL25	1.0500e+00	5
PNPLA5	1.0500e+00	5
PPM1J	1.0500e+00	5
NOX3	1.0500e+00	5
TMPRSS5	1.0500e+00	5
VIPR2	1.0500e+00	5
LCA5L	1.0500e+00	5
GPR27	1.0510e+00	5
PROM1	1.0510e+00	5
CRELD2	1.0510e+00	5
ACAT1	1.0510e+00	5
ZAN	1.0510e+00	5
C9orf152	1.0510e+00	5
EPDR1	1.0510e+00	5
EMILIN2	1.0510e+00	5
GNRH1	1.0510e+00	5
FBXO4	1.0520e+00	5
MRPL9	1.0520e+00	5
C1orf167	1.0520e+00	5
RAD9A	1.0520e+00	5
ATP4B	1.0520e+00	5
LYSMD1	1.0520e+00	5
NMUR2	1.0520e+00	5
IGSF8	1.0520e+00	5
CXCR4	1.0520e+00	5
IRAK4	1.0520e+00	5
KIAA1191	1.0520e+00	5
ZNF555	1.0520e+00	5
ATOH1	1.0520e+00	5
UGT2B17	1.0520e+00	5
GSDMB	1.0530e+00	5
PDX1	1.0530e+00	5
TRIM72	1.0530e+00	5
RPL7L1	1.0530e+00	5
ARMC9	1.0530e+00	5
SLCO2A1	1.0530e+00	5
CXorf40A	1.0530e+00	5
SLC22A7	1.0530e+00	5
SLC16A4	1.0530e+00	5
KIF17	1.0530e+00	5
KANK3	1.0530e+00	5
KCNJ12	1.0530e+00	5
SLC15A2	1.0530e+00	5
SOX18	1.0530e+00	5
TVP23B	1.0530e+00	5
ARMC12	1.0530e+00	5
FAAH	1.0540e+00	5
RP11-426L16.10	1.0540e+00	5
CAT	1.0540e+00	5
SNX15	1.0540e+00	5
C17orf53	1.0540e+00	5
CNPPD1	1.0540e+00	5
ITPRIPL2	1.0540e+00	5
C15orf41	1.0550e+00	5
TYW3	1.0550e+00	5
GNG12	1.0550e+00	5
C9orf43	1.0550e+00	5
C8orf58	1.0550e+00	5
LILRB1	1.0550e+00	5
CGA	1.0550e+00	5
DMKN	1.0550e+00	5
ATP6C	1.0550e+00	5
ACSM3	1.0550e+00	5
ZBBX	1.0550e+00	5
FAM188B2	1.0550e+00	5
ZNF213	1.0550e+00	5
DCP1B	1.0550e+00	5
ALOXE3	1.0550e+00	5
LCN9	1.0550e+00	5
SAMD7	1.0550e+00	5
IL5RA	1.0550e+00	5
SLC25A10	1.0550e+00	5
POLL	1.0560e+00	5
C11orf85	1.0560e+00	5
PIGC	1.0560e+00	5
ZFAND4	1.0560e+00	5
MPP4	1.0560e+00	5
ANAPC10	1.0560e+00	5
SYTL1	1.0560e+00	5
QDPR	1.0560e+00	5
OLFML2B	1.0560e+00	5
TWIST1	1.0560e+00	5
AL356356.1	1.0560e+00	5
FAM153C	1.0560e+00	5
FSHB	1.0560e+00	5
OSM	1.0560e+00	5
PKHD1L1	1.0570e+00	5
ENTHD1	1.0570e+00	5
TRPV4	1.0570e+00	5
USP45	1.0570e+00	5
CCDC15	1.0570e+00	5
C19orf12	1.0570e+00	5
GHRH	1.0570e+00	5
LGALS8	1.0570e+00	5
NRBF2	1.0580e+00	5
PEF1	1.0580e+00	5
SMIM19	1.0580e+00	5
TOR1A	1.0580e+00	5
GPR146	1.0580e+00	5
BROX	1.0580e+00	5
SFRP2	1.0580e+00	5
C21orf59	1.0580e+00	5
SPDYE3	1.0580e+00	5
SIGLEC8	1.0580e+00	5
BOLA3	1.0590e+00	5
GMPR	1.0590e+00	5
PKP2	1.0590e+00	5
PCDHB10	1.0590e+00	5
POLG2	1.0590e+00	5
CTGF	1.0590e+00	5
UGGT2	1.0590e+00	5
SH3BGRL3	1.0590e+00	5
HOXD4	1.0590e+00	5
METTL17	1.0590e+00	5
C1orf65	1.0590e+00	5
C9orf142	1.0600e+00	5
RIMS3	1.0600e+00	5
FGFBP1	1.0600e+00	5
RNLS	1.0600e+00	5
AQP5	1.0600e+00	5
TAMM41	1.0600e+00	5
KRT4	1.0600e+00	5
FMO2	1.0600e+00	5
TBC1D21	1.0600e+00	5
VTN	1.0600e+00	5
ELP6	1.0610e+00	5
DSCR3	1.0610e+00	5
GPR183	1.0610e+00	5
ABHD10	1.0610e+00	5
MYH15	1.0610e+00	5
MUC3A	1.0610e+00	5
GPX8	1.0610e+00	5
RHOH	1.0610e+00	5
CDKN2AIPNL	1.0620e+00	5
DSN1	1.0620e+00	5
CRYL1	1.0620e+00	5
ARSB	1.0620e+00	5
SPATA16	1.0620e+00	5
C2orf49	1.0620e+00	5
SPTBN5	1.0620e+00	5
PPM1K	1.0620e+00	5
FMO6P	1.0620e+00	5
ACY1	1.0630e+00	5
TPGS2	1.0630e+00	5
GPR108	1.0630e+00	5
ACOX3	1.0630e+00	5
DDRGK1	1.0630e+00	5
ME2	1.0630e+00	5
BTBD6	1.0630e+00	5
CPN1	1.0630e+00	5
SEC14L6	1.0630e+00	5
CCDC38	1.0630e+00	5
C2orf15	1.0630e+00	5
MRPL30	1.0630e+00	5
PIGZ	1.0630e+00	5
FCRL5	1.0630e+00	5
PPP2R1B	1.0630e+00	5
PIGB	1.0630e+00	5
NOSIP	1.0640e+00	5
NOX1	1.0640e+00	5
NEFH	1.0640e+00	5
GOLPH3L	1.0640e+00	5
NARFL	1.0640e+00	5
SST	1.0640e+00	5
GMFB	1.0640e+00	5
MYO15B	1.0640e+00	5
UGT1A6	1.0640e+00	5
EVC	1.0640e+00	5
EVC2	1.0640e+00	5
GPATCH2	1.0640e+00	5
TCERG1L	1.0640e+00	5
DOC2B	1.0650e+00	5
APOBEC2	1.0650e+00	5
PLD2	1.0650e+00	5
SFT2D1	1.0650e+00	5
AATF	1.0650e+00	5
ILDR1	1.0650e+00	5
ATOX1	1.0650e+00	5
RABAC1	1.0660e+00	5
BBS2	1.0660e+00	5
ADORA3	1.0660e+00	5
VWA1	1.0660e+00	5
CCDC42	1.0660e+00	5
CPSF4L	1.0660e+00	5
ZNF577	1.0660e+00	5
HOXD9	1.0660e+00	5
HMGCLL1	1.0660e+00	5
PCDHA6	1.0670e+00	5
MFSD8	1.0670e+00	5
KCTD6	1.0670e+00	5
DLX4	1.0670e+00	5
SLC5A11	1.0670e+00	5
MIS12	1.0670e+00	5
KRT8	1.0670e+00	5
ABCA7	1.0670e+00	5
MED7	1.0670e+00	5
TCEAL1	1.0670e+00	5
DYRK3	1.0670e+00	5
LMBR1L	1.0670e+00	5
WDR93	1.0670e+00	5
FSCN3	1.0670e+00	5
NDUFAF3	1.0670e+00	5
POLR3F	1.0670e+00	5
CCER1	1.0680e+00	5
TRIM17	1.0680e+00	5
ZNF548	1.0680e+00	5
DNAAF2	1.0680e+00	5
BATF2	1.0680e+00	5
RGPD8	1.0680e+00	5
SOCS1	1.0680e+00	5
GALNT9	1.0680e+00	5
SPATA5L1	1.0680e+00	5
TRPM1	1.0680e+00	5
IRX1	1.0690e+00	5
FAM83C	1.0690e+00	5
C19orf59	1.0690e+00	5
AIPL1	1.0690e+00	5
GPN3	1.0690e+00	5
GPA33	1.0690e+00	5
ANKRA2	1.0690e+00	5
TCEANC	1.0690e+00	5
RP11-371E8.4	1.0690e+00	5
RP11-295D22.1	1.0700e+00	5
CECR1	1.0700e+00	5
SPRED2	1.0700e+00	5
CD83	1.0700e+00	5
ARHGEF37	1.0700e+00	5
ABCA9	1.0700e+00	5
FAM194B	1.0700e+00	5
SUMF1	1.0700e+00	5
DNAJC25	1.0700e+00	5
PMPCA	1.0700e+00	5
ADSL	1.0710e+00	5
TMEM147	1.0710e+00	5
TTLL11	1.0710e+00	5
MINA	1.0710e+00	5
MYOZ2	1.0710e+00	5
USP44	1.0710e+00	5
DOK2	1.0710e+00	5
CCDC127	1.0710e+00	5
CCDC146	1.0720e+00	5
RCAN1	1.0720e+00	5
ANKAR	1.0720e+00	5
ART4	1.0720e+00	5
SDS	1.0720e+00	5
TAAR6	1.0720e+00	5
NOMO2	1.0720e+00	5
PTGES3L	1.0720e+00	5
PNMA2	1.0720e+00	5
C10orf53	1.0720e+00	5
CAPN2	1.0720e+00	5
CPVL	1.0720e+00	5
OCIAD1	1.0720e+00	5
ME3	1.0720e+00	5
VAT1L	1.0720e+00	5
POLD4	1.0730e+00	5
ABHD4	1.0730e+00	5
TM4SF1	1.0730e+00	5
CD7	1.0730e+00	5
NPEPL1	1.0730e+00	5
LPAR5	1.0730e+00	5
SGPP1	1.0730e+00	5
ERI1	1.0730e+00	5
ACSM1	1.0740e+00	5
RP11-644F5.10	1.0740e+00	5
ITLN1	1.0740e+00	5
ETNK2	1.0740e+00	6
MICB	1.0740e+00	6
PRSS36	1.0740e+00	6
SF3B5	1.0740e+00	6
UAP1L1	1.0740e+00	6
DPY19L4	1.0740e+00	6
TCHHL1	1.0740e+00	6
TTLL12	1.0740e+00	6
GCA	1.0740e+00	6
WDR72	1.0740e+00	6
MMP17	1.0740e+00	6
TMEM185A	1.0740e+00	6
VRK3	1.0740e+00	6
DDX58	1.0750e+00	6
PRICKLE4	1.0750e+00	6
CYB5RL	1.0750e+00	6
LGALS4	1.0750e+00	6
PIGW	1.0750e+00	6
RAMP2	1.0750e+00	6
BSPH1	1.0750e+00	6
GINS4	1.0750e+00	6
MAB21L3	1.0750e+00	6
R3HDM4	1.0750e+00	6
MBOAT1	1.0750e+00	6
PTCRA	1.0750e+00	6
C5orf34	1.0750e+00	6
FAM179A	1.0750e+00	6
LACC1	1.0760e+00	6
AP1M2	1.0760e+00	6
GPR82	1.0760e+00	6
UQCRB	1.0760e+00	6
GRAMD1C	1.0760e+00	6
C16orf96	1.0760e+00	6
MSTO1	1.0760e+00	6
POPDC2	1.0760e+00	6
SMYD4	1.0760e+00	6
ZNF334	1.0760e+00	6
LRRC38	1.0760e+00	6
RP11-529K1.3	1.0760e+00	6
ALDH16A1	1.0760e+00	6
CXorf38	1.0760e+00	6
MOB3B	1.0770e+00	6
ARPC4-TTLL3	1.0770e+00	6
IDI1	1.0770e+00	6
NTMT1	1.0770e+00	6
TTLL6	1.0770e+00	6
USHBP1	1.0770e+00	6
PANX3	1.0770e+00	6
ART5	1.0770e+00	6
DRAM2	1.0770e+00	6
PTGR2	1.0770e+00	6
ADAP2	1.0780e+00	6
C11orf21	1.0780e+00	6
ANXA13	1.0780e+00	6
TMEM232	1.0780e+00	6
PCID2	1.0780e+00	6
SLC17A4	1.0780e+00	6
IDO1	1.0780e+00	6
MITD1	1.0780e+00	6
TJP3	1.0780e+00	6
MAN2C1	1.0780e+00	6
PNPLA7	1.0780e+00	6
DPH6	1.0790e+00	6
AP1S3	1.0790e+00	6
TMEM136	1.0790e+00	6
MMD	1.0790e+00	6
ZNF782	1.0790e+00	6
FAM198B	1.0790e+00	6
CHRNA1	1.0790e+00	6
FZD6	1.0790e+00	6
FAM228A	1.0790e+00	6
SUOX	1.0790e+00	6
GUCY2C	1.0790e+00	6
SPATA5	1.0790e+00	6
ATG16L2	1.0800e+00	6
DMBT1	1.0800e+00	6
PNMT	1.0800e+00	6
NPY	1.0800e+00	6
RBPJL	1.0800e+00	6
TRIM45	1.0800e+00	6
TNNC2	1.0800e+00	6
NGDN	1.0800e+00	6
SMUG1	1.0800e+00	6
UGT1A1	1.0800e+00	6
CEP55	1.0800e+00	6
PEX11B	1.0800e+00	6
DFFB	1.0800e+00	6
SYNE3	1.0800e+00	6
RLBP1	1.0800e+00	6
ANKRD35	1.0810e+00	6
NEIL3	1.0810e+00	6
EEF2K	1.0810e+00	6
ABCB8	1.0810e+00	6
PTCD3	1.0810e+00	6
CYP27C1	1.0810e+00	6
C5orf15	1.0810e+00	6
ACE	1.0810e+00	6
MYH1	1.0810e+00	6
CDK5RAP3	1.0810e+00	6
PTTG1IP	1.0810e+00	6
TMEM208	1.0810e+00	6
LOR	1.0810e+00	6
EXTL1	1.0820e+00	6
NDOR1	1.0820e+00	6
FBXO40	1.0820e+00	6
CLDN19	1.0820e+00	6
YAE1D1	1.0820e+00	6
NHP2	1.0820e+00	6
ALS2CL	1.0820e+00	6
OR11L1	1.0820e+00	6
PTRF	1.0820e+00	6
ACOT11	1.0820e+00	6
SLFNL1	1.0820e+00	6
DPAGT1	1.0820e+00	6
CDX1	1.0820e+00	6
MOCS1	1.0820e+00	6
QTRT1	1.0820e+00	6
MZF1	1.0820e+00	6
FCGR1A	1.0830e+00	6
CHCHD5	1.0830e+00	6
ACTR6	1.0830e+00	6
AIFM2	1.0830e+00	6
RHO	1.0830e+00	6
GPC5	1.0830e+00	6
LACTBL1	1.0830e+00	6
AQP1	1.0830e+00	6
CCDC62	1.0830e+00	6
FRK	1.0840e+00	6
TRPV1	1.0840e+00	6
ZNF559-ZNF177	1.0840e+00	6
OSGEP	1.0840e+00	6
CCL15	1.0840e+00	6
SHPK	1.0840e+00	6
RGS18	1.0840e+00	6
SEPT1	1.0840e+00	6
THY1	1.0840e+00	6
FUT10	1.0840e+00	6
LRRC6	1.0840e+00	6
DOHH	1.0840e+00	6
ARSK	1.0840e+00	6
GC	1.0840e+00	6
XCR1	1.0840e+00	6
IGSF6	1.0850e+00	6
ACAD10	1.0850e+00	6
PSMC3IP	1.0850e+00	6
TEKT1	1.0850e+00	6
PIRT	1.0850e+00	6
SMPD1	1.0850e+00	6
RFX8	1.0850e+00	6
SLC35E4	1.0850e+00	6
TAF13	1.0850e+00	6
BTN1A1	1.0850e+00	6
NIT1	1.0850e+00	6
SPIDR	1.0850e+00	6
C5orf51	1.0860e+00	6
ERCC2	1.0860e+00	6
CD151	1.0860e+00	6
MTMR11	1.0860e+00	6
CDKL1	1.0860e+00	6
CLIC2	1.0860e+00	6
RWDD3	1.0860e+00	6
RHOD	1.0860e+00	6
WDR64	1.0860e+00	6
TBC1D26	1.0860e+00	6
SLC37A3	1.0860e+00	6
GRK4	1.0870e+00	6
NHLH2	1.0870e+00	6
CCDC172	1.0870e+00	6
ACOT12	1.0870e+00	6
AQP6	1.0870e+00	6
NTSR2	1.0870e+00	6
CCDC3	1.0870e+00	6
USH1G	1.0870e+00	6
RPUSD2	1.0870e+00	6
REXO4	1.0870e+00	6
C6orf89	1.0870e+00	6
RP11-58C22.1	1.0880e+00	6
PDCL2	1.0880e+00	6
SLC6A16	1.0880e+00	6
CASP12	1.0880e+00	6
EDEM1	1.0880e+00	6
FGF4	1.0880e+00	6
AACS	1.0880e+00	6
FAM161B	1.0880e+00	6
RPS21	1.0880e+00	6
TACO1	1.0880e+00	6
FRRS1L	1.0880e+00	6
CYP2A13	1.0890e+00	6
CASP6	1.0890e+00	6
LACTB2	1.0890e+00	6
APPL2	1.0890e+00	6
TRAF5	1.0890e+00	6
ZNF627	1.0890e+00	6
PTPN22	1.0890e+00	6
EBNA1BP2	1.0890e+00	6
HSD17B8	1.0890e+00	6
FKBP2	1.0890e+00	6
CEP19	1.0900e+00	6
TMOD4	1.0900e+00	6
DDX52	1.0900e+00	6
DSG3	1.0900e+00	6
SPDL1	1.0900e+00	6
STXBP4	1.0900e+00	6
NAALAD2	1.0900e+00	6
SPATA18	1.0910e+00	6
PXDNL	1.0910e+00	6
FAM168B	1.0910e+00	6
CUEDC1	1.0910e+00	6
TTPA	1.0910e+00	6
HSD17B3	1.0910e+00	6
SIGLEC7	1.0910e+00	6
VILL	1.0910e+00	6
SLC34A2	1.0910e+00	6
AP5M1	1.0910e+00	6
PDCD2L	1.0910e+00	6
FANCG	1.0910e+00	6
CIB2	1.0910e+00	6
ATF4	1.0910e+00	6
DUSP11	1.0910e+00	6
LYPLA1	1.0910e+00	6
ZNF621	1.0920e+00	6
ITIH2	1.0920e+00	6
CABP5	1.0920e+00	6
ZNF135	1.0920e+00	6
GALK1	1.0920e+00	6
KEL	1.0920e+00	6
CCDC71L	1.0920e+00	6
EXOSC7	1.0920e+00	6
WIF1	1.0920e+00	6
GMPPB	1.0920e+00	6
MED10	1.0920e+00	6
PRRX2	1.0920e+00	6
KRT27	1.0920e+00	6
NINL	1.0920e+00	6
FAM217A	1.0930e+00	6
ADAMTSL4	1.0930e+00	6
FMO1	1.0930e+00	6
CA9	1.0930e+00	6
C1QTNF1	1.0930e+00	6
SPERT	1.0930e+00	6
SNX22	1.0930e+00	6
HAUS3	1.0930e+00	6
XRCC4	1.0940e+00	6
CLDN12	1.0940e+00	6
NOSTRIN	1.0940e+00	6
SAP30L	1.0940e+00	6
RFT1	1.0940e+00	6
RD3L	1.0940e+00	6
C1QC	1.0940e+00	6
ATP8B4	1.0940e+00	6
SH2D2A	1.0940e+00	6
SH2D5	1.0940e+00	6
STON1-GTF2A1L	1.0940e+00	6
ALDH2	1.0940e+00	6
PTPN7	1.0940e+00	6
SEPP1	1.0940e+00	6
NDUFB10	1.0940e+00	6
TRMT112	1.0940e+00	6
CCDC94	1.0950e+00	6
RAD1	1.0950e+00	6
C8orf34	1.0950e+00	6
ULK4	1.0950e+00	6
MID1IP1	1.0950e+00	6
SNX31	1.0950e+00	6
TUBA8	1.0950e+00	6
RIOK1	1.0950e+00	6
MSMP	1.0950e+00	6
ZNF620	1.0950e+00	6
LPL	1.0950e+00	6
SCNM1	1.0950e+00	6
KRT25	1.0960e+00	6
PNCK	1.0960e+00	6
EXOSC2	1.0960e+00	6
UCK1	1.0960e+00	6
CLIC6	1.0960e+00	6
MUC20	1.0960e+00	6
GPIHBP1	1.0960e+00	6
IFT57	1.0960e+00	6
PPM1D	1.0960e+00	6
SUMO3	1.0960e+00	6
CTC-435M10.3	1.0960e+00	6
FOLR3	1.0960e+00	6
TMPRSS7	1.0970e+00	6
ARL3	1.0970e+00	6
ARMC10	1.0970e+00	6
QPRT	1.0970e+00	6
GALNT14	1.0970e+00	6
BAIAP2L2	1.0970e+00	6
ACOXL	1.0970e+00	6
NDUFA10	1.0970e+00	6
CCDC33	1.0970e+00	6
BDKRB1	1.0970e+00	6
CYP4B1	1.0970e+00	6
BCL2L15	1.0970e+00	6
ARHGAP19	1.0970e+00	6
C1orf74	1.0980e+00	6
SLC2A8	1.0980e+00	6
RPL39	1.0980e+00	6
GGT5	1.0980e+00	6
MED8	1.0980e+00	6
SCCPDH	1.0980e+00	6
ZNF324B	1.0980e+00	6
SMG9	1.0980e+00	6
HTR1F	1.0990e+00	6
ROM1	1.0990e+00	6
CYP2W1	1.0990e+00	6
CCL25	1.0990e+00	6
MRPL38	1.0990e+00	6
PRR3	1.0990e+00	6
TRPM4	1.0990e+00	6
DEPDC7	1.0990e+00	6
VSIG2	1.0990e+00	6
ASPA	1.0990e+00	6
RRAS	1.0990e+00	6
PTGIS	1.0990e+00	6
AFMID	1.0990e+00	6
CCDC90B	1.0990e+00	6
ALDOB	1.1000e+00	6
FAP	1.1000e+00	6
CLEC12B	1.1000e+00	6
SLC9A4	1.1000e+00	6
SWI5	1.1000e+00	6
KLK15	1.1000e+00	6
ADORA1	1.1000e+00	6
CDADC1	1.1000e+00	6
MIPOL1	1.1000e+00	6
PIDD	1.1000e+00	6
ZNF677	1.1000e+00	6
PRODH	1.1000e+00	6
P2RX6	1.1000e+00	6
RPUSD3	1.1000e+00	6
NRL	1.1010e+00	6
YIF1B	1.1010e+00	6
ZNF630	1.1010e+00	6
HLTF	1.1010e+00	6
TTC38	1.1010e+00	6
MARCKS	1.1010e+00	6
KRT34	1.1020e+00	6
SMIM20	1.1020e+00	6
OLFM4	1.1020e+00	6
CCDC83	1.1020e+00	6
CDC20B	1.1020e+00	6
MAL2	1.1020e+00	6
MTERFD2	1.1020e+00	6
CCM2L	1.1020e+00	6
DHX58	1.1020e+00	6
MRI1	1.1020e+00	6
COLQ	1.1020e+00	6
GPR149	1.1020e+00	6
C1orf52	1.1030e+00	6
ZNF560	1.1030e+00	6
PLCD1	1.1030e+00	6
RBM18	1.1030e+00	6
AARD	1.1030e+00	6
MRPS30	1.1030e+00	6
BCKDHB	1.1030e+00	6
NTAN1	1.1040e+00	6
PNOC	1.1040e+00	6
POLM	1.1040e+00	6
CCDC53	1.1040e+00	6
CENPM	1.1040e+00	6
LINC00692	1.1040e+00	6
HIST1H1B	1.1040e+00	6
TGIF2	1.1040e+00	6
RFX5	1.1040e+00	6
KIF6	1.1050e+00	6
ANKRD27	1.1050e+00	6
KIAA0753	1.1050e+00	6
PNPLA3	1.1050e+00	6
STX2	1.1050e+00	6
FAM92A1	1.1050e+00	6
CDH15	1.1050e+00	6
KCNK18	1.1050e+00	6
PMFBP1	1.1050e+00	6
RGS11	1.1050e+00	6
DAP3	1.1050e+00	6
FBXL6	1.1050e+00	6
ODF3B	1.1050e+00	6
AGPAT9	1.1060e+00	6
TXLNB	1.1060e+00	6
ZFP69	1.1060e+00	6
MYOM3	1.1060e+00	6
WDR88	1.1060e+00	6
C2orf71	1.1060e+00	6
SLC26A2	1.1060e+00	6
KLK13	1.1060e+00	6
FABP5	1.1060e+00	6
SLC35F6	1.1060e+00	6
GLDC	1.1060e+00	6
BCL2L14	1.1060e+00	6
IFRD2	1.1060e+00	6
CPNE1	1.1060e+00	6
TMEM138	1.1060e+00	6
TSPAN13	1.1060e+00	6
TDP1	1.1070e+00	6
RMND1	1.1070e+00	6
S1PR3	1.1070e+00	6
SLC25A38	1.1070e+00	6
SUSD2	1.1070e+00	6
ZNF438	1.1070e+00	6
ZNF446	1.1070e+00	6
GPR180	1.1070e+00	6
TPO	1.1070e+00	6
CYP4X1	1.1070e+00	6
LHFPL1	1.1070e+00	6
ADPRM	1.1070e+00	6
ATG9B	1.1070e+00	6
RP4-559A3.7	1.1070e+00	6
MTFR2	1.1070e+00	6
XPNPEP2	1.1070e+00	6
ADCK4	1.1080e+00	6
FAM129C	1.1080e+00	6
RETSAT	1.1080e+00	6
CTC-360G5.8	1.1080e+00	6
HSF4	1.1080e+00	6
TRIM6	1.1080e+00	6
AARSD1	1.1080e+00	6
ESYT3	1.1090e+00	6
CLEC4G	1.1090e+00	6
GDPD4	1.1090e+00	6
C15orf60	1.1090e+00	6
C16orf87	1.1090e+00	6
ZFYVE27	1.1090e+00	6
AQP10	1.1090e+00	6
SNX11	1.1090e+00	6
AMBN	1.1090e+00	6
C2orf74	1.1090e+00	6
RAD52	1.1090e+00	6
SNRNP25	1.1090e+00	6
FRAT1	1.1090e+00	6
FAM45A	1.1100e+00	6
EXOSC9	1.1100e+00	6
B4GALT7	1.1100e+00	6
CDK18	1.1100e+00	6
METAP1D	1.1110e+00	6
C19orf44	1.1110e+00	6
WDR41	1.1110e+00	6
RPE65	1.1110e+00	6
XXYLT1	1.1110e+00	6
ZCCHC12	1.1110e+00	6
SSC5D	1.1110e+00	6
FAM189A2	1.1120e+00	6
RPP30	1.1120e+00	6
CYP3A43	1.1120e+00	6
LY9	1.1120e+00	6
RND2	1.1120e+00	6
UGT1A9	1.1120e+00	6
VMA21	1.1120e+00	6
CELA2B	1.1120e+00	6
EMC9	1.1120e+00	6
CRISP3	1.1120e+00	6
SPO11	1.1120e+00	6
WDR65	1.1120e+00	6
AP3M2	1.1120e+00	6
TRPM2	1.1120e+00	6
LRRC70	1.1120e+00	6
HMGCL	1.1120e+00	6
SH3YL1	1.1120e+00	6
MAPK13	1.1120e+00	6
CAPN14	1.1120e+00	6
HS3ST1	1.1130e+00	6
TLCD1	1.1130e+00	6
METTL11B	1.1130e+00	6
DCST1	1.1130e+00	6
KRBA1	1.1130e+00	6
CMBL	1.1130e+00	6
TTC1	1.1130e+00	6
HMCES	1.1130e+00	6
PAFAH2	1.1130e+00	6
CAPNS1	1.1130e+00	6
SLC4A9	1.1140e+00	6
TALDO1	1.1140e+00	6
TUBB3	1.1140e+00	6
TIMP4	1.1140e+00	6
CCDC151	1.1140e+00	6
DUS4L	1.1140e+00	6
TRIM10	1.1140e+00	6
RHPN1	1.1140e+00	6
ZNF707	1.1140e+00	6
TM2D1	1.1150e+00	6
AIRE	1.1150e+00	6
DUSP27	1.1150e+00	6
DYX1C1	1.1150e+00	6
LRRC57	1.1150e+00	6
IL10RB	1.1150e+00	6
SERPINB6	1.1150e+00	6
PUS3	1.1150e+00	6
MAPKAPK3	1.1150e+00	6
TRIM38	1.1150e+00	6
ACMSD	1.1160e+00	6
CLCNKA	1.1160e+00	6
